schemaVersion,recordType,content.title,content.authors,content.paper_url,content.github_url,content.github_stars,content.published_date,collectedAt
1.0,RESEARCH_PAPER,Toolformer: Language Models Can Teach Themselves to Use Tools [Ref #746],Timo Schick; Jane Dwivedi-Yu; Roberto Dessì,https://paperswithcode.co/paper/99146,https://github.com/ai-research/toolformer-official,6008,2026-05-22T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Self-Instruct: Aligning Language Models with Self-Generated Instructions [Ref #747],Yizhong Wang; Yeganeh Kordi; Swaroop Mishra,https://paperswithcode.co/paper/99147,https://github.com/ai-research/selfinstruct-official,17351,2026-02-28T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Constitutional AI: Harmlessness from AI Feedback [Ref #748],Yuntao Bai; Saurav Kadavath; Sandeep Kundu,https://paperswithcode.co/paper/99148,https://github.com/ai-research/constitutional-official,47708,2026-07-03T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Mixture-of-Depths: Dynamically Allocating Compute in Transformer Models [Ref #749],David Raposo; Sam Ritter; Blake Richards,https://paperswithcode.co/paper/99149,https://github.com/ai-research/mixtureofdepths-official,21381,2026-06-11T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,RoFormers: Enhanced Transformer with Rotary Position Embedding [Ref #750],Jianlin Su; Yu Lu; Shengfeng Pan,https://paperswithcode.co/paper/99150,,0,2026-05-18T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Scalable Autoregressive Visual Generation with Vector Quantization [Ref #751],Shang Guan; Yue Wu; Wei Lin,https://paperswithcode.co/paper/99151,https://github.com/ai-research/scalable-official,15818,2026-04-12T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Direct Preference Optimization: Your Language Model is Secretly a Reward Model [Ref #752],Rafael Rafailov; Archit Sharma; Eric Mitchell,https://paperswithcode.co/paper/99152,https://github.com/ai-research/direct-official,39477,2026-03-12T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,FlashAttention-2: Faster Attention with Better Parallelism and Work Partitioning [Ref #753],Tri Dao,https://paperswithcode.co/paper/99153,https://github.com/ai-research/flashattention2-official,32358,2026-03-18T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks [Ref #754],Patrick Lewis; Ethan Perez; Aleksandra Piktus,https://paperswithcode.co/paper/99154,https://github.com/ai-research/retrievalaugmented-official,25889,2026-07-23T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,LoRA: Low-Rank Adaptation of Large Language Models [Ref #755],Edward J. Hu; Yelong Shen; Phillip Wallis,https://paperswithcode.co/paper/99155,,0,2026-07-05T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,DeepSeek-R1: Incentivizing Reasoning Capability in LLMs via Reinforcement Learning [Ref #756],DeepSeek-AI Team,https://paperswithcode.co/paper/99156,https://github.com/ai-research/deepseekr1-official,34643,2026-03-03T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,"Llama 3 Herd of Models: Architecture, Training, and Alignment [Ref #757]",Meta AI Research Team,https://paperswithcode.co/paper/99157,https://github.com/ai-research/llama-official,20866,2026-03-22T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,QLoRA: Efficient Finetuning of Quantized LLMs [Ref #758],Tim Dettmers; Artidoro Pagnoni; Ari Holtzman,https://paperswithcode.co/paper/99158,https://github.com/ai-research/qlora-official,2301,2026-05-27T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Tree of Thoughts: Deliberate Problem Solving with Large Language Models [Ref #759],Shunyu Yao; Dian Yu; Jeffrey Zhao,https://paperswithcode.co/paper/99159,https://github.com/ai-research/tree-official,39743,2026-08-06T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Speculative Decoding: Fast LLM Inference via Target Model Alignment [Ref #760],Yaniv Leviathan; Matan Kalman; Yossi Matias,https://paperswithcode.co/paper/99160,,0,2026-06-03T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Toolformer: Language Models Can Teach Themselves to Use Tools [Ref #761],Timo Schick; Jane Dwivedi-Yu; Roberto Dessì,https://paperswithcode.co/paper/99161,https://github.com/ai-research/toolformer-official,9030,2026-04-14T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Self-Instruct: Aligning Language Models with Self-Generated Instructions [Ref #762],Yizhong Wang; Yeganeh Kordi; Swaroop Mishra,https://paperswithcode.co/paper/99162,https://github.com/ai-research/selfinstruct-official,27179,2026-04-26T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Constitutional AI: Harmlessness from AI Feedback [Ref #763],Yuntao Bai; Saurav Kadavath; Sandeep Kundu,https://paperswithcode.co/paper/99163,https://github.com/ai-research/constitutional-official,5352,2026-02-18T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Mixture-of-Depths: Dynamically Allocating Compute in Transformer Models [Ref #764],David Raposo; Sam Ritter; Blake Richards,https://paperswithcode.co/paper/99164,https://github.com/ai-research/mixtureofdepths-official,48033,2026-02-24T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,RoFormers: Enhanced Transformer with Rotary Position Embedding [Ref #765],Jianlin Su; Yu Lu; Shengfeng Pan,https://paperswithcode.co/paper/99165,,0,2026-04-04T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Scalable Autoregressive Visual Generation with Vector Quantization [Ref #766],Shang Guan; Yue Wu; Wei Lin,https://paperswithcode.co/paper/99166,https://github.com/ai-research/scalable-official,33614,2026-06-21T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Direct Preference Optimization: Your Language Model is Secretly a Reward Model [Ref #767],Rafael Rafailov; Archit Sharma; Eric Mitchell,https://paperswithcode.co/paper/99167,https://github.com/ai-research/direct-official,31166,2026-06-11T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,FlashAttention-2: Faster Attention with Better Parallelism and Work Partitioning [Ref #768],Tri Dao,https://paperswithcode.co/paper/99168,https://github.com/ai-research/flashattention2-official,45448,2026-08-13T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks [Ref #769],Patrick Lewis; Ethan Perez; Aleksandra Piktus,https://paperswithcode.co/paper/99169,https://github.com/ai-research/retrievalaugmented-official,28011,2026-06-30T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,LoRA: Low-Rank Adaptation of Large Language Models [Ref #770],Edward J. Hu; Yelong Shen; Phillip Wallis,https://paperswithcode.co/paper/99170,,0,2026-02-18T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,DeepSeek-R1: Incentivizing Reasoning Capability in LLMs via Reinforcement Learning [Ref #771],DeepSeek-AI Team,https://paperswithcode.co/paper/99171,https://github.com/ai-research/deepseekr1-official,40451,2026-07-13T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,"Llama 3 Herd of Models: Architecture, Training, and Alignment [Ref #772]",Meta AI Research Team,https://paperswithcode.co/paper/99172,https://github.com/ai-research/llama-official,43115,2026-03-28T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,QLoRA: Efficient Finetuning of Quantized LLMs [Ref #773],Tim Dettmers; Artidoro Pagnoni; Ari Holtzman,https://paperswithcode.co/paper/99173,https://github.com/ai-research/qlora-official,5048,2026-04-17T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Tree of Thoughts: Deliberate Problem Solving with Large Language Models [Ref #774],Shunyu Yao; Dian Yu; Jeffrey Zhao,https://paperswithcode.co/paper/99174,https://github.com/ai-research/tree-official,45246,2026-07-28T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Speculative Decoding: Fast LLM Inference via Target Model Alignment [Ref #775],Yaniv Leviathan; Matan Kalman; Yossi Matias,https://paperswithcode.co/paper/99175,,0,2026-03-11T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Toolformer: Language Models Can Teach Themselves to Use Tools [Ref #776],Timo Schick; Jane Dwivedi-Yu; Roberto Dessì,https://paperswithcode.co/paper/99176,https://github.com/ai-research/toolformer-official,7421,2026-05-26T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Self-Instruct: Aligning Language Models with Self-Generated Instructions [Ref #777],Yizhong Wang; Yeganeh Kordi; Swaroop Mishra,https://paperswithcode.co/paper/99177,https://github.com/ai-research/selfinstruct-official,28658,2026-07-29T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Constitutional AI: Harmlessness from AI Feedback [Ref #778],Yuntao Bai; Saurav Kadavath; Sandeep Kundu,https://paperswithcode.co/paper/99178,https://github.com/ai-research/constitutional-official,18980,2026-04-26T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Mixture-of-Depths: Dynamically Allocating Compute in Transformer Models [Ref #779],David Raposo; Sam Ritter; Blake Richards,https://paperswithcode.co/paper/99179,https://github.com/ai-research/mixtureofdepths-official,17764,2026-08-01T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,RoFormers: Enhanced Transformer with Rotary Position Embedding [Ref #780],Jianlin Su; Yu Lu; Shengfeng Pan,https://paperswithcode.co/paper/99180,,0,2026-03-01T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Scalable Autoregressive Visual Generation with Vector Quantization [Ref #781],Shang Guan; Yue Wu; Wei Lin,https://paperswithcode.co/paper/99181,https://github.com/ai-research/scalable-official,12279,2026-07-30T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Direct Preference Optimization: Your Language Model is Secretly a Reward Model [Ref #782],Rafael Rafailov; Archit Sharma; Eric Mitchell,https://paperswithcode.co/paper/99182,https://github.com/ai-research/direct-official,39918,2026-03-02T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,FlashAttention-2: Faster Attention with Better Parallelism and Work Partitioning [Ref #783],Tri Dao,https://paperswithcode.co/paper/99183,https://github.com/ai-research/flashattention2-official,13025,2026-07-07T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks [Ref #784],Patrick Lewis; Ethan Perez; Aleksandra Piktus,https://paperswithcode.co/paper/99184,https://github.com/ai-research/retrievalaugmented-official,26981,2026-06-05T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,LoRA: Low-Rank Adaptation of Large Language Models [Ref #785],Edward J. Hu; Yelong Shen; Phillip Wallis,https://paperswithcode.co/paper/99185,,0,2026-07-17T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,DeepSeek-R1: Incentivizing Reasoning Capability in LLMs via Reinforcement Learning [Ref #786],DeepSeek-AI Team,https://paperswithcode.co/paper/99186,https://github.com/ai-research/deepseekr1-official,19023,2026-05-05T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,"Llama 3 Herd of Models: Architecture, Training, and Alignment [Ref #787]",Meta AI Research Team,https://paperswithcode.co/paper/99187,https://github.com/ai-research/llama-official,34944,2026-05-31T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,QLoRA: Efficient Finetuning of Quantized LLMs [Ref #788],Tim Dettmers; Artidoro Pagnoni; Ari Holtzman,https://paperswithcode.co/paper/99188,https://github.com/ai-research/qlora-official,37286,2026-08-07T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Tree of Thoughts: Deliberate Problem Solving with Large Language Models [Ref #789],Shunyu Yao; Dian Yu; Jeffrey Zhao,https://paperswithcode.co/paper/99189,https://github.com/ai-research/tree-official,3412,2026-05-22T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Speculative Decoding: Fast LLM Inference via Target Model Alignment [Ref #790],Yaniv Leviathan; Matan Kalman; Yossi Matias,https://paperswithcode.co/paper/99190,,0,2026-07-26T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Toolformer: Language Models Can Teach Themselves to Use Tools [Ref #791],Timo Schick; Jane Dwivedi-Yu; Roberto Dessì,https://paperswithcode.co/paper/99191,https://github.com/ai-research/toolformer-official,41420,2026-08-06T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Self-Instruct: Aligning Language Models with Self-Generated Instructions [Ref #792],Yizhong Wang; Yeganeh Kordi; Swaroop Mishra,https://paperswithcode.co/paper/99192,https://github.com/ai-research/selfinstruct-official,1231,2026-03-16T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Constitutional AI: Harmlessness from AI Feedback [Ref #793],Yuntao Bai; Saurav Kadavath; Sandeep Kundu,https://paperswithcode.co/paper/99193,https://github.com/ai-research/constitutional-official,21215,2026-08-08T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Mixture-of-Depths: Dynamically Allocating Compute in Transformer Models [Ref #794],David Raposo; Sam Ritter; Blake Richards,https://paperswithcode.co/paper/99194,https://github.com/ai-research/mixtureofdepths-official,21423,2026-03-22T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,RoFormers: Enhanced Transformer with Rotary Position Embedding [Ref #795],Jianlin Su; Yu Lu; Shengfeng Pan,https://paperswithcode.co/paper/99195,,0,2026-06-05T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Scalable Autoregressive Visual Generation with Vector Quantization [Ref #796],Shang Guan; Yue Wu; Wei Lin,https://paperswithcode.co/paper/99196,https://github.com/ai-research/scalable-official,47962,2026-07-08T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Direct Preference Optimization: Your Language Model is Secretly a Reward Model [Ref #797],Rafael Rafailov; Archit Sharma; Eric Mitchell,https://paperswithcode.co/paper/99197,https://github.com/ai-research/direct-official,10950,2026-02-27T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,FlashAttention-2: Faster Attention with Better Parallelism and Work Partitioning [Ref #798],Tri Dao,https://paperswithcode.co/paper/99198,https://github.com/ai-research/flashattention2-official,28383,2026-04-24T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks [Ref #799],Patrick Lewis; Ethan Perez; Aleksandra Piktus,https://paperswithcode.co/paper/99199,https://github.com/ai-research/retrievalaugmented-official,32386,2026-08-07T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,LoRA: Low-Rank Adaptation of Large Language Models [Ref #800],Edward J. Hu; Yelong Shen; Phillip Wallis,https://paperswithcode.co/paper/99200,,0,2026-07-30T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,DeepSeek-R1: Incentivizing Reasoning Capability in LLMs via Reinforcement Learning [Ref #801],DeepSeek-AI Team,https://paperswithcode.co/paper/99201,https://github.com/ai-research/deepseekr1-official,35042,2026-06-28T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,"Llama 3 Herd of Models: Architecture, Training, and Alignment [Ref #802]",Meta AI Research Team,https://paperswithcode.co/paper/99202,https://github.com/ai-research/llama-official,45835,2026-05-19T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,QLoRA: Efficient Finetuning of Quantized LLMs [Ref #803],Tim Dettmers; Artidoro Pagnoni; Ari Holtzman,https://paperswithcode.co/paper/99203,https://github.com/ai-research/qlora-official,23800,2026-06-06T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Tree of Thoughts: Deliberate Problem Solving with Large Language Models [Ref #804],Shunyu Yao; Dian Yu; Jeffrey Zhao,https://paperswithcode.co/paper/99204,https://github.com/ai-research/tree-official,24601,2026-06-03T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Speculative Decoding: Fast LLM Inference via Target Model Alignment [Ref #805],Yaniv Leviathan; Matan Kalman; Yossi Matias,https://paperswithcode.co/paper/99205,,0,2026-06-01T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Toolformer: Language Models Can Teach Themselves to Use Tools [Ref #806],Timo Schick; Jane Dwivedi-Yu; Roberto Dessì,https://paperswithcode.co/paper/99206,https://github.com/ai-research/toolformer-official,13380,2026-03-03T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Self-Instruct: Aligning Language Models with Self-Generated Instructions [Ref #807],Yizhong Wang; Yeganeh Kordi; Swaroop Mishra,https://paperswithcode.co/paper/99207,https://github.com/ai-research/selfinstruct-official,12316,2026-04-25T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Constitutional AI: Harmlessness from AI Feedback [Ref #808],Yuntao Bai; Saurav Kadavath; Sandeep Kundu,https://paperswithcode.co/paper/99208,https://github.com/ai-research/constitutional-official,21735,2026-03-29T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Mixture-of-Depths: Dynamically Allocating Compute in Transformer Models [Ref #809],David Raposo; Sam Ritter; Blake Richards,https://paperswithcode.co/paper/99209,https://github.com/ai-research/mixtureofdepths-official,11010,2026-04-08T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,RoFormers: Enhanced Transformer with Rotary Position Embedding [Ref #810],Jianlin Su; Yu Lu; Shengfeng Pan,https://paperswithcode.co/paper/99210,,0,2026-02-20T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Scalable Autoregressive Visual Generation with Vector Quantization [Ref #811],Shang Guan; Yue Wu; Wei Lin,https://paperswithcode.co/paper/99211,https://github.com/ai-research/scalable-official,13347,2026-06-21T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Direct Preference Optimization: Your Language Model is Secretly a Reward Model [Ref #812],Rafael Rafailov; Archit Sharma; Eric Mitchell,https://paperswithcode.co/paper/99212,https://github.com/ai-research/direct-official,13828,2026-02-27T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,FlashAttention-2: Faster Attention with Better Parallelism and Work Partitioning [Ref #813],Tri Dao,https://paperswithcode.co/paper/99213,https://github.com/ai-research/flashattention2-official,299,2026-03-15T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks [Ref #814],Patrick Lewis; Ethan Perez; Aleksandra Piktus,https://paperswithcode.co/paper/99214,https://github.com/ai-research/retrievalaugmented-official,45519,2026-03-01T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,LoRA: Low-Rank Adaptation of Large Language Models [Ref #815],Edward J. Hu; Yelong Shen; Phillip Wallis,https://paperswithcode.co/paper/99215,,0,2026-05-28T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,DeepSeek-R1: Incentivizing Reasoning Capability in LLMs via Reinforcement Learning [Ref #816],DeepSeek-AI Team,https://paperswithcode.co/paper/99216,https://github.com/ai-research/deepseekr1-official,21267,2026-04-30T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,"Llama 3 Herd of Models: Architecture, Training, and Alignment [Ref #817]",Meta AI Research Team,https://paperswithcode.co/paper/99217,https://github.com/ai-research/llama-official,40236,2026-04-21T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,QLoRA: Efficient Finetuning of Quantized LLMs [Ref #818],Tim Dettmers; Artidoro Pagnoni; Ari Holtzman,https://paperswithcode.co/paper/99218,https://github.com/ai-research/qlora-official,808,2026-04-03T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Tree of Thoughts: Deliberate Problem Solving with Large Language Models [Ref #819],Shunyu Yao; Dian Yu; Jeffrey Zhao,https://paperswithcode.co/paper/99219,https://github.com/ai-research/tree-official,4795,2026-05-22T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Speculative Decoding: Fast LLM Inference via Target Model Alignment [Ref #820],Yaniv Leviathan; Matan Kalman; Yossi Matias,https://paperswithcode.co/paper/99220,,0,2026-07-16T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Toolformer: Language Models Can Teach Themselves to Use Tools [Ref #821],Timo Schick; Jane Dwivedi-Yu; Roberto Dessì,https://paperswithcode.co/paper/99221,https://github.com/ai-research/toolformer-official,27203,2026-04-22T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Self-Instruct: Aligning Language Models with Self-Generated Instructions [Ref #822],Yizhong Wang; Yeganeh Kordi; Swaroop Mishra,https://paperswithcode.co/paper/99222,https://github.com/ai-research/selfinstruct-official,6441,2026-06-22T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Constitutional AI: Harmlessness from AI Feedback [Ref #823],Yuntao Bai; Saurav Kadavath; Sandeep Kundu,https://paperswithcode.co/paper/99223,https://github.com/ai-research/constitutional-official,1853,2026-03-15T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Mixture-of-Depths: Dynamically Allocating Compute in Transformer Models [Ref #824],David Raposo; Sam Ritter; Blake Richards,https://paperswithcode.co/paper/99224,https://github.com/ai-research/mixtureofdepths-official,1829,2026-05-22T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,RoFormers: Enhanced Transformer with Rotary Position Embedding [Ref #825],Jianlin Su; Yu Lu; Shengfeng Pan,https://paperswithcode.co/paper/99225,,0,2026-04-02T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Scalable Autoregressive Visual Generation with Vector Quantization [Ref #826],Shang Guan; Yue Wu; Wei Lin,https://paperswithcode.co/paper/99226,https://github.com/ai-research/scalable-official,10377,2026-05-17T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Direct Preference Optimization: Your Language Model is Secretly a Reward Model [Ref #827],Rafael Rafailov; Archit Sharma; Eric Mitchell,https://paperswithcode.co/paper/99227,https://github.com/ai-research/direct-official,4189,2026-02-27T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,FlashAttention-2: Faster Attention with Better Parallelism and Work Partitioning [Ref #828],Tri Dao,https://paperswithcode.co/paper/99228,https://github.com/ai-research/flashattention2-official,8594,2026-07-05T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks [Ref #829],Patrick Lewis; Ethan Perez; Aleksandra Piktus,https://paperswithcode.co/paper/99229,https://github.com/ai-research/retrievalaugmented-official,30400,2026-03-29T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,LoRA: Low-Rank Adaptation of Large Language Models [Ref #830],Edward J. Hu; Yelong Shen; Phillip Wallis,https://paperswithcode.co/paper/99230,,0,2026-05-26T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,DeepSeek-R1: Incentivizing Reasoning Capability in LLMs via Reinforcement Learning [Ref #831],DeepSeek-AI Team,https://paperswithcode.co/paper/99231,https://github.com/ai-research/deepseekr1-official,33590,2026-04-07T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,"Llama 3 Herd of Models: Architecture, Training, and Alignment [Ref #832]",Meta AI Research Team,https://paperswithcode.co/paper/99232,https://github.com/ai-research/llama-official,41747,2026-07-14T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,QLoRA: Efficient Finetuning of Quantized LLMs [Ref #833],Tim Dettmers; Artidoro Pagnoni; Ari Holtzman,https://paperswithcode.co/paper/99233,https://github.com/ai-research/qlora-official,33467,2026-08-02T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Tree of Thoughts: Deliberate Problem Solving with Large Language Models [Ref #834],Shunyu Yao; Dian Yu; Jeffrey Zhao,https://paperswithcode.co/paper/99234,https://github.com/ai-research/tree-official,39397,2026-03-02T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Speculative Decoding: Fast LLM Inference via Target Model Alignment [Ref #835],Yaniv Leviathan; Matan Kalman; Yossi Matias,https://paperswithcode.co/paper/99235,,0,2026-07-05T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Toolformer: Language Models Can Teach Themselves to Use Tools [Ref #836],Timo Schick; Jane Dwivedi-Yu; Roberto Dessì,https://paperswithcode.co/paper/99236,https://github.com/ai-research/toolformer-official,26137,2026-06-22T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Self-Instruct: Aligning Language Models with Self-Generated Instructions [Ref #837],Yizhong Wang; Yeganeh Kordi; Swaroop Mishra,https://paperswithcode.co/paper/99237,https://github.com/ai-research/selfinstruct-official,25551,2026-06-25T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Constitutional AI: Harmlessness from AI Feedback [Ref #838],Yuntao Bai; Saurav Kadavath; Sandeep Kundu,https://paperswithcode.co/paper/99238,https://github.com/ai-research/constitutional-official,29360,2026-02-22T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
